key_triple,engram6_score
XWJ,2.663333333333333
XWK,2.663333333333333
XWL,2.3333333333333335
XWM,2.4966666666666666
XWN,2.0
XWO,2.0
XWP,2.0
XWQ,2.0
XWR,2.08
XWS,1.5833333333333333
XWT,1.75
XWU,2.33
XWV,1.9966666666666666
XWW,1.5
XWX,1.0
XWY,2.0
XWZ,1.4166666666666667
XW[,1.67
XX',2.17
"XX,",2.83
XX.,2.5
XX/,2.6666666666666665
XX;,2.8333333333333335
XXA,2.3333333333333335
XXB,2.25
XXC,2.83
XXD,2.663333333333333
XXE,2.2466666666666666
XXF,2.913333333333333
XXG,2.25
XXH,2.5
XXI,2.9966666666666666
XXJ,3.163333333333333
XXK,3.163333333333333
XXL,2.8333333333333335
XXM,2.9966666666666666
XXN,2.5
XXO,2.5
XXP,2.5
XXQ,1.75
XXR,2.33
XXS,2.0833333333333335
XXT,2.0
XXU,2.83
XXV,2.7466666666666666
XXW,1.5
XXX,2.0
XXY,2.5
XXZ,2.6666666666666665
XX[,2.17
XY',2.91
"XY,",3.09
XY.,3.0
XY/,3.1666666666666665
XY;,3.5833333333333335
XYA,4.333333333333333
XYB,4.0
XYC,4.34
XYD,4.673333333333334
XYE,4.506666666666667
XYF,4.673333333333334
XYG,4.0
XYH,2.25
XYI,3.756666666666667
XYJ,2.9233333333333333
XYK,3.6733333333333333
XYL,3.5833333333333335
XYM,2.506666666666667
XYN,2.0
XYO,3.25
XYP,3.25
XYQ,4.0
XYR,4.34
XYS,4.333333333333333
XYT,4.0
XYU,2.84
XYV,4.506666666666667
XYW,4.0
XYX,4.0
XYY,2.5
XYZ,4.166666666666667
XY[,2.91
XZ',3.336666666666667
"XZ,",3.9966666666666666
XZ.,3.6666666666666665
XZ/,3.8333333333333335
XZ;,4.0
XZA,2.75
XZB,2.9166666666666665
XZC,3.2466666666666666
XZD,3.58
XZE,3.163333333333333
XZF,3.58
XZG,2.9166666666666665
XZH,3.6666666666666665
XZI,4.163333333333333
XZJ,4.33
XZK,4.33
XZL,4.0
XZM,4.163333333333333
XZN,3.6666666666666665
XZO,3.6666666666666665
XZP,3.6666666666666665
XZQ,2.1666666666666665
XZR,2.9966666666666666
XZS,3.0
XZT,2.6666666666666665
XZU,3.9966666666666666
XZV,3.413333333333333
XZW,2.4166666666666665
XZX,3.1666666666666665
XZY,3.6666666666666665
XZZ,2.8333333333333335
XZ[,3.336666666666667
X[',1.58
"X[,",3.5
X[.,2.92
X[/,1.8366666666666667
X[;,2.2533333333333334
X[A,4.003333333333333
X[B,3.66
X[C,4.0
X[D,4.333333333333333
X[E,4.166666666666667
X[F,4.333333333333333
X[G,3.66
X[H,3.41
X[I,3.9166666666666665
X[J,4.083333333333333
X[K,4.083333333333333
X[L,3.5033333333333334
X[M,3.6666666666666665
X[N,3.16
X[O,3.42
X[P,2.17
X[Q,3.67
X[R,4.0
X[S,4.003333333333333
X[T,3.66
X[U,3.75
X[V,4.166666666666667
X[W,3.67
X[X,3.67
X[Y,3.41
X[Z,3.836666666666667
X[[,1.83
Y'',1.58
"Y',",2.5
Y'.,1.9100000000000001
Y'/,1.8266666666666667
Y';,2.243333333333333
Y'A,3.243333333333333
Y'B,2.92
Y'C,3.25
Y'D,3.5833333333333335
Y'E,3.4166666666666665
Y'F,3.5833333333333335
Y'G,2.92
Y'H,2.17
Y'I,2.6666666666666665
Y'J,2.8333333333333335
Y'K,2.8333333333333335
Y'L,2.493333333333333
Y'M,2.6666666666666665
Y'N,2.17
Y'O,1.9100000000000001
Y'P,1.6600000000000001
Y'Q,2.91
Y'R,3.25
Y'S,3.243333333333333
Y'T,2.92
Y'U,2.5
Y'V,3.4166666666666665
Y'W,2.91
Y'X,2.91
Y'Y,2.17
Y'Z,3.0766666666666667
Y'[,1.33
"Y,'",2.5
"Y,,",2.42
"Y,.",3.09
"Y,/",3.006666666666667
"Y,;",3.1733333333333333
"Y,A",3.4233333333333333
"Y,B",3.08
"Y,C",3.42
"Y,D",3.7533333333333334
"Y,E",3.586666666666667
"Y,F",3.7533333333333334
"Y,G",3.08
"Y,H",2.08
"Y,I",2.086666666666667
"Y,J",2.7533333333333334
"Y,K",2.5033333333333334
"Y,L",2.9233333333333333
"Y,M",3.086666666666667
"Y,N",2.33
"Y,O",2.34
"Y,P",2.59
"Y,Q",3.09
"Y,R",3.42
"Y,S",3.4233333333333333
"Y,T",3.08
"Y,U",2.17
"Y,V",3.586666666666667
"Y,W",3.09
"Y,X",3.09
"Y,Y",1.83
"Y,Z",3.256666666666667
"Y,[",2.25
Y.',2.16
"Y.,",2.84
Y..,2.0
Y./,3.1666666666666665
Y.;,2.8333333333333335
Y.A,3.3333333333333335
Y.B,3.0
Y.C,3.34
Y.D,3.6733333333333333
Y.E,3.506666666666667
Y.F,3.6733333333333333
Y.G,3.0
Y.H,2.25
Y.I,2.256666666666667
Y.J,2.9233333333333333
Y.K,2.6733333333333333
Y.L,2.0833333333333335
Y.M,2.756666666666667
Y.N,2.25
Y.O,1.5
Y.P,2.25
Y.Q,3.0
Y.R,3.34
Y.S,3.3333333333333335
Y.T,3.0
Y.U,2.34
Y.V,3.506666666666667
Y.W,3.0
Y.X,3.0
Y.Y,2.0
Y.Z,3.1666666666666665
Y.[,1.9100000000000001
Y/',1.5766666666666667
"Y/,",2.756666666666667
Y/.,2.6666666666666665
Y//,2.3333333333333335
Y/;,2.25
Y/A,3.5
Y/B,3.1666666666666665
Y/C,3.506666666666667
Y/D,3.84
Y/E,3.6733333333333333
Y/F,3.84
Y/G,3.1666666666666665
Y/H,2.4166666666666665
Y/I,2.6733333333333333
Y/J,3.09
Y/K,3.09
Y/L,2.5
Y/M,2.9233333333333333
Y/N,2.4166666666666665
Y/O,1.9166666666666667
Y/P,1.6666666666666667
Y/Q,3.1666666666666665
Y/R,3.506666666666667
Y/S,3.5
Y/T,3.1666666666666665
Y/U,2.506666666666667
Y/V,3.6733333333333333
Y/W,3.1666666666666665
Y/X,3.1666666666666665
Y/Y,2.1666666666666665
Y/Z,3.3333333333333335
Y/[,1.3266666666666667
Y;',2.243333333333333
"Y;,",3.1733333333333333
Y;.,2.5833333333333335
Y;/,2.5
Y;;,2.9166666666666665
Y;A,3.9166666666666665
Y;B,3.5833333333333335
Y;C,3.9233333333333333
Y;D,4.256666666666667
Y;E,4.09
Y;F,4.256666666666667
Y;G,3.5833333333333335
Y;H,2.8333333333333335
Y;I,3.34
Y;J,3.506666666666667
Y;K,3.506666666666667
Y;L,3.4166666666666665
Y;M,3.34
Y;N,2.8333333333333335
Y;O,2.5833333333333335
Y;P,2.3333333333333335
Y;Q,3.5833333333333335
Y;R,3.9233333333333333
Y;S,3.9166666666666665
Y;T,3.5833333333333335
Y;U,3.1733333333333333
Y;V,4.09
Y;W,3.5833333333333335
Y;X,3.5833333333333335
Y;Y,2.8333333333333335
Y;Z,3.75
Y;[,1.9933333333333334
YA',3.993333333333333
"YA,",4.673333333333334
YA.,4.333333333333333
YA/,4.5
YA;,4.666666666666667
YAA,3.1666666666666665
YAB,4.083333333333333
YAC,4.423333333333334
YAD,4.756666666666667
YAE,4.59
YAF,4.756666666666667
YAG,4.083333333333333
YAH,4.333333333333333
YAI,4.84
YAJ,5.006666666666667
YAK,5.006666666666667
YAL,4.666666666666667
YAM,4.84
YAN,4.333333333333333
YAO,4.333333333333333
YAP,4.333333333333333
YAQ,2.5833333333333335
YAR,4.423333333333334
YAS,4.666666666666667
YAT,4.083333333333333
YAU,4.673333333333334
YAV,4.59
YAW,3.8333333333333335
YAX,3.8333333333333335
YAY,4.333333333333333
YAZ,2.75
YA[,3.993333333333333
YB',3.67
"YB,",4.33
YB.,4.0
YB/,4.166666666666667
YB;,4.333333333333333
YBA,3.5833333333333335
YBB,2.5
YBC,3.58
YBD,3.663333333333333
YBE,3.2466666666666666
YBF,2.913333333333333
YBG,2.25
YBH,3.0
YBI,4.496666666666667
YBJ,3.663333333333333
YBK,4.663333333333333
YBL,4.333333333333333
YBM,3.4966666666666666
YBN,3.0
YBO,4.0
YBP,4.0
YBQ,3.0
YBR,2.33
YBS,3.5833333333333335
YBT,2.0
YBU,3.33
YBV,2.9966666666666666
YBW,3.0
YBX,3.25
YBY,3.0
YBZ,3.4166666666666665
YB[,3.67
YC',4.0
"YC,",4.67
YC.,4.34
YC/,4.506666666666667
YC;,4.673333333333334
YCA,3.9233333333333333
YCB,4.08
YCC,3.17
YCD,3.2533333333333334
YCE,2.836666666666667
YCF,4.503333333333333
YCG,3.83
YCH,4.33
YCI,4.836666666666667
YCJ,5.003333333333333
YCK,5.003333333333333
YCL,4.673333333333334
YCM,4.836666666666667
YCN,4.33
YCO,4.34
YCP,4.34
YCQ,3.34
YCR,3.92
YCS,3.6733333333333333
YCT,3.58
YCU,4.67
YCV,4.836666666666667
YCW,3.09
YCX,3.84
YCY,4.33
YCZ,3.756666666666667
YC[,4.0
YD',4.333333333333333
"YD,",5.003333333333333
YD.,4.673333333333334
YD/,4.84
YD;,5.006666666666667
YDA,4.256666666666667
YDB,4.163333333333333
YDC,3.2533333333333334
YDD,3.836666666666667
YDE,3.42
YDF,5.336666666666667
YDG,4.413333333333333
YDH,4.663333333333333
YDI,5.17
YDJ,5.336666666666667
YDK,5.336666666666667
YDL,5.006666666666667
YDM,5.17
YDN,4.663333333333333
YDO,4.673333333333334
YDP,4.673333333333334
YDQ,3.9233333333333333
YDR,4.503333333333333
YDS,4.506666666666667
YDT,4.163333333333333
YDU,5.003333333333333
YDV,4.67
YDW,3.6733333333333333
YDX,3.6733333333333333
YDY,4.663333333333333
YDZ,4.09
YD[,4.333333333333333
YE',4.166666666666667
"YE,",4.836666666666667
YE.,4.506666666666667
YE/,4.673333333333334
YE;,4.84
YEA,4.09
YEB,3.7466666666666666
YEC,2.836666666666667
YED,3.42
YEE,3.5033333333333334
YEF,4.67
YEG,3.9966666666666666
YEH,4.496666666666667
YEI,5.003333333333333
YEJ,5.17
YEK,5.17
YEL,4.84
YEM,5.003333333333333
YEN,4.496666666666667
YEO,4.506666666666667
YEP,4.506666666666667
YEQ,3.756666666666667
YER,4.836666666666667
YES,3.84
YET,4.246666666666667
YEU,4.836666666666667
YEV,4.253333333333333
YEW,4.006666666666667
YEX,3.256666666666667
YEY,4.496666666666667
YEZ,3.6733333333333333
YE[,4.166666666666667
YF',4.333333333333333
"YF,",5.003333333333333
YF.,4.673333333333334
YF/,4.84
YF;,5.006666666666667
YFA,4.256666666666667
YFB,2.913333333333333
YFC,4.003333333333333
YFD,4.836666666666667
YFE,4.17
YFF,3.836666666666667
YFG,3.163333333333333
YFH,3.663333333333333
YFI,5.17
YFJ,4.336666666666667
YFK,5.336666666666667
YFL,5.006666666666667
YFM,4.17
YFN,3.663333333333333
YFO,4.673333333333334
YFP,4.673333333333334
YFQ,3.9233333333333333
YFR,3.2533333333333334
YFS,4.256666666666667
YFT,2.913333333333333
YFU,4.003333333333333
YFV,3.42
YFW,3.9233333333333333
YFX,3.9233333333333333
YFY,3.663333333333333
YFZ,4.09
YF[,4.333333333333333
YG',3.67
"YG,",4.33
YG.,4.0
YG/,4.166666666666667
YG;,4.333333333333333
YGA,3.5833333333333335
YGB,2.25
YGC,3.33
YGD,3.913333333333333
YGE,3.4966666666666666
YGF,3.163333333333333
YGG,2.5
YGH,3.0
YGI,4.496666666666667
YGJ,3.663333333333333
YGK,4.663333333333333
YGL,4.333333333333333
YGM,3.4966666666666666
YGN,3.0
YGO,4.0
YGP,4.0
YGQ,3.25
YGR,2.58
YGS,3.5833333333333335
YGT,2.25
YGU,3.33
YGV,2.7466666666666666
YGW,3.25
YGX,3.25
YGY,3.0
YGZ,3.4166666666666665
YG[,3.67
YH',1.67
"YH,",2.08
YH.,2.0
YH/,2.1666666666666665
YH;,2.3333333333333335
YHA,2.5833333333333335
YHB,2.25
YHC,2.58
YHD,2.913333333333333
YHE,2.7466666666666666
YHF,2.913333333333333
YHG,2.25
YHH,1.75
YHI,2.2466666666666666
YHJ,2.413333333333333
YHK,2.663333333333333
YHL,2.3333333333333335
YHM,1.9966666666666666
YHN,1.5
YHO,2.0
YHP,2.0
YHQ,2.25
YHR,2.58
YHS,2.5833333333333335
YHT,2.25
YHU,1.83
YHV,2.7466666666666666
YHW,2.25
YHX,2.25
YHY,1.5
YHZ,2.4166666666666665
YH[,1.67
YI',3.1666666666666665
"YI,",2.586666666666667
YI.,3.006666666666667
YI/,3.4233333333333333
YI;,3.84
YIA,4.09
YIB,3.7466666666666666
YIC,4.086666666666667
YID,4.42
YIE,4.253333333333333
YIF,4.42
YIG,3.7466666666666666
YIH,2.7466666666666666
YII,3.2533333333333334
YIJ,3.42
YIK,3.17
YIL,3.59
YIM,3.0033333333333334
YIN,2.4966666666666666
YIO,3.756666666666667
YIP,3.506666666666667
YIQ,3.756666666666667
YIR,4.086666666666667
YIS,4.09
YIT,3.7466666666666666
YIU,3.586666666666667
YIV,4.253333333333333
YIW,3.756666666666667
YIX,3.756666666666667
YIY,2.9966666666666666
YIZ,3.9233333333333333
YI[,3.1666666666666665
YJ',2.3333333333333335
"YJ,",2.7533333333333334
YJ.,2.6733333333333333
YJ/,2.84
YJ;,3.006666666666667
YJA,3.256666666666667
YJB,2.913333333333333
YJC,3.2533333333333334
YJD,3.586666666666667
YJE,3.42
YJF,3.586666666666667
YJG,2.913333333333333
YJH,2.413333333333333
YJI,2.92
YJJ,3.086666666666667
YJK,3.586666666666667
YJL,3.006666666666667
YJM,2.67
YJN,2.163333333333333
YJO,2.6733333333333333
YJP,2.6733333333333333
YJQ,2.9233333333333333
YJR,3.2533333333333334
YJS,3.256666666666667
YJT,2.913333333333333
YJU,2.5033333333333334
YJV,3.42
YJW,2.9233333333333333
YJX,2.9233333333333333
YJY,2.163333333333333
YJZ,3.09
YJ[,2.3333333333333335
YK',3.0833333333333335
"YK,",2.7533333333333334
YK.,3.1733333333333333
YK/,3.59
YK;,3.756666666666667
YKA,4.006666666666667
YKB,3.663333333333333
YKC,4.003333333333333
YKD,4.336666666666667
YKE,4.17
YKF,4.336666666666667
YKG,3.663333333333333
YKH,2.913333333333333
YKI,2.92
YKJ,3.836666666666667
YKK,3.336666666666667
YKL,4.006666666666667
YKM,3.17
YKN,2.663333333333333
YKO,3.1733333333333333
YKP,3.4233333333333333
YKQ,3.6733333333333333
YKR,4.003333333333333
YKS,4.006666666666667
YKT,3.663333333333333
YKU,3.0033333333333334
YKV,4.17
YKW,3.6733333333333333
YKX,3.6733333333333333
YKY,2.663333333333333
YKZ,3.84
YK[,3.0833333333333335
YL',2.993333333333333
"YL,",2.9233333333333333
YL.,2.3333333333333335
YL/,3.25
YL;,3.9166666666666665
YLA,3.9166666666666665
YLB,3.5833333333333335
YLC,3.9233333333333333
YLD,4.256666666666667
YLE,4.09
YLF,4.256666666666667
YLG,3.5833333333333335
YLH,2.8333333333333335
YLI,3.09
YLJ,3.506666666666667
YLK,3.756666666666667
YLL,2.9166666666666665
YLM,3.34
YLN,2.8333333333333335
YLO,2.3333333333333335
YLP,3.0833333333333335
YLQ,3.5833333333333335
YLR,3.9233333333333333
YLS,3.9166666666666665
YLT,3.5833333333333335
YLU,3.1733333333333333
YLV,4.09
YLW,3.5833333333333335
YLX,3.5833333333333335
YLY,2.8333333333333335
YLZ,3.75
YL[,2.743333333333333
YM',1.9166666666666667
"YM,",2.836666666666667
YM.,2.256666666666667
YM/,2.4233333333333333
YM;,2.59
YMA,2.84
YMB,2.4966666666666666
YMC,2.836666666666667
YMD,3.17
YME,3.0033333333333334
YMF,3.17
YMG,2.4966666666666666
YMH,1.7466666666666666
YMI,2.2533333333333334
YMJ,2.42
YMK,2.67
YML,2.59
YMM,2.5033333333333334
YMN,1.9966666666666666
YMO,2.006666666666667
YMP,2.006666666666667
YMQ,2.506666666666667
YMR,2.836666666666667
YMS,2.84
YMT,2.4966666666666666
YMU,1.8366666666666667
YMV,3.0033333333333334
YMW,2.506666666666667
YMX,2.506666666666667
YMY,1.4966666666666666
YMZ,2.6733333333333333
YM[,1.6666666666666667
YN',1.42
"YN,",2.08
YN.,1.75
YN/,1.9166666666666667
YN;,2.0833333333333335
YNA,2.3333333333333335
YNB,2.0
YNC,2.33
YND,2.663333333333333
YNE,2.4966666666666666
YNF,2.663333333333333
YNG,2.0
YNH,1.25
YNI,1.7466666666666666
YNJ,1.9133333333333333
YNK,2.163333333333333
YNL,2.0833333333333335
YNM,1.9966666666666666
YNN,1.5
YNO,1.5
YNP,1.5
YNQ,2.0
YNR,2.33
YNS,2.3333333333333335
YNT,2.0
YNU,1.33
YNV,2.4966666666666666
YNW,2.0
YNX,2.0
YNY,1.0
YNZ,2.1666666666666665
YN[,1.17
YO',2.41
"YO,",2.34
YO.,1.75
YO/,2.6666666666666665
YO;,3.0833333333333335
YOA,3.5833333333333335
YOB,3.25
YOC,3.59
YOD,3.9233333333333333
YOE,3.756666666666667
YOF,3.9233333333333333
YOG,3.25
YOH,2.5
YOI,3.256666666666667
YOJ,3.1733333333333333
YOK,2.9233333333333333
YOL,2.3333333333333335
YOM,2.756666666666667
YON,2.25
YOO,2.25
YOP,3.25
YOQ,3.25
YOR,3.59
YOS,3.5833333333333335
YOT,3.25
YOU,2.84
YOV,3.756666666666667
YOW,3.25
YOX,3.25
YOY,2.5
YOZ,3.4166666666666665
YO[,2.66
YP',1.6600000000000001
"YP,",2.59
YP.,2.0
YP/,1.9166666666666667
YP;,2.3333333333333335
YPA,3.5833333333333335
YPB,3.25
YPC,3.59
YPD,3.9233333333333333
YPE,3.756666666666667
YPF,3.9233333333333333
YPG,3.25
YPH,2.5
YPI,3.006666666666667
YPJ,3.1733333333333333
YPK,3.1733333333333333
YPL,2.5833333333333335
YPM,2.756666666666667
YPN,2.25
YPO,2.75
YPP,2.25
YPQ,3.25
YPR,3.59
YPS,3.5833333333333335
YPT,3.25
YPU,2.84
YPV,3.756666666666667
YPW,3.25
YPX,3.25
YPY,2.5
YPZ,3.4166666666666665
YP[,1.9100000000000001
YQ',3.66
"YQ,",4.34
YQ.,4.0
YQ/,4.166666666666667
YQ;,4.333333333333333
YQA,2.5833333333333335
YQB,3.5
YQC,3.84
YQD,4.423333333333334
YQE,4.256666666666667
YQF,4.423333333333334
YQG,3.75
YQH,4.0
YQI,4.506666666666667
YQJ,4.673333333333334
YQK,4.673333333333334
YQL,4.333333333333333
YQM,4.506666666666667
YQN,4.0
YQO,4.0
YQP,4.0
YQQ,2.5
YQR,4.09
YQS,3.8333333333333335
YQT,3.75
YQU,4.34
YQV,4.006666666666667
YQW,4.0
YQX,3.25
YQY,4.0
YQZ,2.1666666666666665
YQ[,3.66
YR',4.0
"YR,",4.67
YR.,4.34
YR/,4.506666666666667
YR;,4.673333333333334
YRA,3.9233333333333333
YRB,2.33
YRC,3.42
YRD,4.003333333333333
YRE,4.336666666666667
YRF,3.2533333333333334
YRG,2.58
YRH,3.33
YRI,4.836666666666667
YRJ,4.003333333333333
YRK,5.003333333333333
YRL,4.673333333333334
YRM,3.836666666666667
YRN,3.33
YRO,4.34
YRP,4.34
YRQ,3.59
YRR,3.17
YRS,3.9233333333333333
YRT,2.83
YRU,3.67
YRV,2.836666666666667
YRW,3.59
YRX,3.34
YRY,3.33
YRZ,3.506666666666667
YR[,4.0
YS',3.993333333333333
"YS,",4.673333333333334
YS.,4.333333333333333
YS/,4.5
YS;,4.666666666666667
YSA,4.166666666666667
YSB,4.083333333333333
YSC,4.173333333333334
YSD,5.006666666666667
YSE,4.34
YSF,4.756666666666667
YSG,4.083333333333333
YSH,4.333333333333333
YSI,4.84
YSJ,5.006666666666667
YSK,5.006666666666667
YSL,4.666666666666667
YSM,4.84
YSN,4.333333333333333
YSO,4.333333333333333
YSP,4.333333333333333
YSQ,3.3333333333333335
YSR,4.423333333333334
YSS,3.1666666666666665
YST,4.083333333333333
YSU,4.673333333333334
YSV,4.59
YSW,2.5833333333333335
YSX,2.5833333333333335
YSY,4.333333333333333
YSZ,3.5
YS[,3.993333333333333
YT',3.67
"YT,",4.33
YT.,4.0
YT/,4.166666666666667
YT;,4.333333333333333
YTA,3.5833333333333335
YTB,2.0
YTC,3.08
YTD,3.663333333333333
YTE,3.7466666666666666
YTF,2.913333333333333
YTG,2.25
YTH,3.0
YTI,4.496666666666667
YTJ,3.663333333333333
YTK,4.663333333333333
YTL,4.333333333333333
YTM,3.4966666666666666
YTN,3.0
YTO,4.0
YTP,4.0
YTQ,3.25
YTR,2.83
YTS,3.5833333333333335
YTT,2.5
YTU,3.33
YTV,2.4966666666666666
YTW,3.25
YTX,3.0
YTY,3.0
YTZ,3.1666666666666665
YT[,3.67
YU',2.25
"YU,",2.42
YU.,2.34
YU/,2.506666666666667
YU;,2.9233333333333333
YUA,3.1733333333333333
YUB,2.83
YUC,3.17
YUD,3.5033333333333334
YUE,3.336666666666667
YUF,3.5033333333333334
YUG,2.83
YUH,2.08
YUI,3.336666666666667
YUJ,2.7533333333333334
YUK,3.0033333333333334
YUL,2.9233333333333333
YUM,2.336666666666667
YUN,1.83
YUO,2.59
YUP,2.59
YUQ,2.84
YUR,3.17
YUS,3.1733333333333333
YUT,2.83
YUU,2.67
YUV,3.336666666666667
YUW,2.84
YUX,2.84
YUY,2.33
YUZ,3.006666666666667
YU[,2.25
YV',4.166666666666667
"YV,",4.836666666666667
YV.,4.506666666666667
YV/,4.673333333333334
YV;,4.84
YVA,4.09
YVB,2.9966666666666666
YVC,4.336666666666667
YVD,4.17
YVE,3.7533333333333334
YVF,3.42
YVG,2.7466666666666666
YVH,3.4966666666666666
YVI,5.003333333333333
YVJ,4.17
YVK,5.17
YVL,4.84
YVM,4.003333333333333
YVN,3.4966666666666666
YVO,4.506666666666667
YVP,4.506666666666667
YVQ,3.506666666666667
YVR,2.836666666666667
YVS,4.09
YVT,2.4966666666666666
YVU,3.836666666666667
YVV,3.5033333333333334
YVW,3.506666666666667
YVX,3.756666666666667
YVY,3.4966666666666666
YVZ,3.9233333333333333
YV[,4.166666666666667
YW',3.66
"YW,",4.34
YW.,4.0
YW/,4.166666666666667
YW;,4.333333333333333
YWA,3.3333333333333335
YWB,3.5
YWC,3.59
YWD,4.173333333333334
YWE,4.506666666666667
YWF,4.423333333333334
YWG,3.75
YWH,4.0
YWI,4.506666666666667
YWJ,4.673333333333334
YWK,4.673333333333334
YWL,4.333333333333333
YWM,4.506666666666667
YWN,4.0
YWO,4.0
YWP,4.0
YWQ,3.5
YWR,4.09
YWS,2.5833333333333335
YWT,3.75
YWU,4.34
YWV,4.006666666666667
YWW,2.5
YWX,2.0
YWY,4.0
YWZ,2.9166666666666665
YW[,3.66
YX',3.66
"YX,",4.34
YX.,4.0
YX/,4.166666666666667
YX;,4.333333333333333
YXA,3.3333333333333335
YXB,3.75
YXC,4.34
YXD,4.173333333333334
YXE,3.756666666666667
YXF,4.423333333333334
YXG,3.75
YXH,4.0
YXI,4.506666666666667
YXJ,4.673333333333334
YXK,4.673333333333334
YXL,4.333333333333333
YXM,4.506666666666667
YXN,4.0
YXO,4.0
YXP,4.0
YXQ,2.75
YXR,3.84
YXS,2.5833333333333335
YXT,3.5
YXU,4.34
YXV,4.256666666666667
YXW,2.0
YXX,2.5
YXY,4.0
YXZ,3.6666666666666665
YX[,3.66
YY',1.92
"YY,",2.08
YY.,2.0
YY/,2.1666666666666665
YY;,2.5833333333333335
YYA,2.8333333333333335
YYB,2.5
YYC,2.83
YYD,3.163333333333333
YYE,2.9966666666666666
YYF,3.163333333333333
YYG,2.5
YYH,1.75
YYI,2.7466666666666666
YYJ,2.413333333333333
YYK,2.663333333333333
YYL,2.5833333333333335
YYM,1.9966666666666666
YYN,1.5
YYO,2.25
YYP,2.25
YYQ,2.5
YYR,2.83
YYS,2.8333333333333335
YYT,2.5
YYU,2.33
YYV,2.9966666666666666
YYW,2.5
YYX,2.5
YYY,2.0
YYZ,2.6666666666666665
YY[,1.92
YZ',3.8266666666666667
"YZ,",4.506666666666667
YZ.,4.166666666666667
YZ/,4.333333333333333
YZ;,4.5
YZA,2.75
YZB,3.9166666666666665
YZC,4.256666666666667
YZD,4.59
YZE,4.173333333333334
YZF,4.59
YZG,3.9166666666666665
YZH,4.166666666666667
YZI,4.673333333333334
YZJ,4.84
YZK,4.84
YZL,4.5
YZM,4.673333333333334
YZN,4.166666666666667
YZO,4.166666666666667
YZP,4.166666666666667
YZQ,2.1666666666666665
YZR,4.006666666666667
YZS,4.0
YZT,3.6666666666666665
YZU,4.506666666666667
YZV,4.423333333333334
YZW,3.4166666666666665
YZX,4.166666666666667
YZY,4.166666666666667
YZZ,2.8333333333333335
YZ[,3.8266666666666667
Y[',1.33
"Y[,",2.25
Y[.,1.6600000000000001
Y[/,1.5766666666666667
Y[;,1.9933333333333334
Y[A,3.243333333333333
Y[B,2.92
Y[C,3.25
Y[D,3.5833333333333335
Y[E,3.4166666666666665
Y[F,3.5833333333333335
Y[G,2.92
Y[H,2.17
Y[I,2.6666666666666665
Y[J,2.8333333333333335
Y[K,2.8333333333333335
Y[L,2.243333333333333
Y[M,2.4166666666666665
Y[N,1.92
Y[O,2.16
Y[P,1.9100000000000001
Y[Q,2.91
Y[R,3.25
Y[S,3.243333333333333
Y[T,2.92
Y[U,2.5
Y[V,3.4166666666666665
Y[W,2.91
Y[X,2.91
Y[Y,2.17
Y[Z,3.0766666666666667
Y[[,1.58
Z'',1.9966666666666666
"Z',",3.9166666666666665
Z'.,3.336666666666667
Z'/,2.2533333333333334
Z';,2.67
Z'A,3.17
Z'B,3.8266666666666667
Z'C,4.166666666666667
Z'D,4.5
Z'E,4.333333333333333
Z'F,4.5
Z'G,3.8266666666666667
Z'H,3.5766666666666667
Z'I,4.083333333333333
Z'J,4.25
Z'K,4.25
Z'L,3.92
Z'M,4.083333333333333
Z'N,3.5766666666666667
Z'O,3.336666666666667
Z'P,2.086666666666667
Z'Q,2.836666666666667
Z'R,4.166666666666667
Z'S,4.17
Z'T,3.8266666666666667
Z'U,3.9166666666666665
Z'V,4.333333333333333
Z'W,3.836666666666667
Z'X,3.836666666666667
Z'Y,3.5766666666666667
Z'Z,3.0033333333333334
Z'[,1.7466666666666666
"Z,'",3.4166666666666665
"Z,,",3.336666666666667
"Z,.",3.9966666666666666
"Z,/",3.913333333333333
"Z,;",4.08
"Z,A",4.83
"Z,B",4.506666666666667
"Z,C",4.836666666666667
"Z,D",5.17
"Z,E",5.003333333333333
"Z,F",5.17
"Z,G",4.506666666666667
"Z,H",4.006666666666667
"Z,I",3.0033333333333334
"Z,J",4.67
"Z,K",3.42
"Z,L",3.83
"Z,M",5.003333333333333
"Z,N",4.256666666666667
"Z,O",3.2466666666666666
"Z,P",3.4966666666666666
"Z,Q",4.496666666666667
"Z,R",4.836666666666667
"Z,S",4.83
"Z,T",4.506666666666667
"Z,U",4.086666666666667
"Z,V",5.003333333333333
"Z,W",4.496666666666667
"Z,X",4.496666666666667
"Z,Y",3.756666666666667
"Z,Z",4.663333333333333
"Z,[",3.1666666666666665
Z.',2.836666666666667
"Z.,",4.496666666666667
Z..,2.6666666666666665
Z./,3.8333333333333335
Z.;,3.5
Z.A,4.5
Z.B,4.166666666666667
Z.C,4.496666666666667
Z.D,4.83
Z.E,4.663333333333333
Z.F,4.83
Z.G,4.166666666666667
Z.H,3.9166666666666665
Z.I,3.913333333333333
Z.J,4.58
Z.K,4.33
Z.L,2.75
Z.M,4.413333333333333
Z.N,3.9166666666666665
Z.O,2.1666666666666665
Z.P,2.9166666666666665
Z.Q,4.166666666666667
Z.R,4.496666666666667
Z.S,4.5
Z.T,4.166666666666667
Z.U,3.9966666666666666
Z.V,4.663333333333333
Z.W,4.166666666666667
Z.X,4.166666666666667
Z.Y,3.6666666666666665
Z.Z,4.333333333333333
Z.[,2.586666666666667
